,id,code,statDate,pubDate,statDate.1,eps,adjusted_profit,operating_profit,value_change_profit,roe,inc_return,roa,net_profit_margin,gross_profit_margin,expense_to_total_revenue,operation_profit_to_total_revenue,net_profit_to_total_revenue,operating_expense_to_total_revenue,ga_expense_to_total_revenue,financing_expense_to_total_revenue,operating_profit_to_profit,invesment_profit_to_profit,adjusted_profit_to_profit,goods_sale_and_service_to_revenue,ocf_to_revenue,ocf_to_operating_profit,inc_total_revenue_year_on_year,inc_total_revenue_annual,inc_revenue_year_on_year,inc_revenue_annual,inc_operation_profit_year_on_year,inc_operation_profit_annual,inc_net_profit_year_on_year,inc_net_profit_annual,inc_net_profit_to_shareholders_year_on_year,inc_net_profit_to_shareholders_annual
1191,177200,300907.XSHE,2021-12-31,2022-04-02,2021-12-31,0.1886,20921312.66,12640196.65,3458506.28,2.4773,2.8625,1.5043,1.5698,9.5058,98.9041,1.7193,1.5698,1.0851,3.2468,0.5594,114.8527,31.425,115.545,98.0407,-4.3766,-399.3804,38.2014,,38.2014,,-70.3044,,-69.9033,,-69.9004,
1192,177201,000617.XSHE,2021-12-31,2022-04-02,2021-12-31,0.44,5484945036.64,9497798732.39,6142963485.4,6.0899,6.0184,1.2005,1569.171,32.402,69.3263,43.5927,37.4265,,10.0574,0.5912,70.4367,45.5569,98.8257,32.7827,5182.1909,402.954,2.7766,,-9.8543,,-26.8117,,-23.3419,,-29.2425,
1193,177202,000900.XSHE,2021-12-31,2022-04-02,2021-12-31,0.41,596182793.66,152007270.44,690337620.67,5.7548,5.4978,1.1649,3.7879,10.2446,99.0558,4.9875,3.7113,0.7508,3.2377,5.6845,18.8139,85.4427,95.5342,151.4035,21.8628,2268.6927,12.5076,,12.4234,,12.4547,,6.5386,,18.8913,
1194,177203,600067.XSHG,2021-12-31,2022-04-02,2021-12-31,-0.7,-1059015073.54,75156363.51,71868775.22,-13.0253,-14.1293,-3.8923,-9.9607,15.5327,99.2053,-8.6208,-9.9607,2.2699,3.2448,3.3442,,,,113.3475,23.111,2908.1511,6.3587,,6.3587,,-208.93900000000002,,-366.9172,,-412.5563,
1195,177204,001965.XSHE,2021-12-31,2022-04-02,2021-12-31,0.7681,4844506068.08,1969743956.59,3949224177.54,8.7794,8.5529,5.7621,64.2376,41.4455,77.1651,67.5323,64.2376,0.8235,5.8779,9.2221,33.1686,66.5012,97.4196,97.4119,53.5154,234.358,22.0276,,22.0276,,110.3646,,114.99799999999999,,123.7388,
1196,177205,300506.XSHE,2021-12-31,2022-04-02,2021-12-31,-0.8,-393648818.16,-182352337.73,-137807626.6,-44.1906,-33.0167,-19.9606,-95.7703,17.9263,132.8946,-93.3486,-95.7703,14.2036,20.3076,7.527,,,,111.23,-4.5257,,8.0869,,8.0869,,-35.025999999999996,,-57.505,,-50.5546,
1197,177206,603380.XSHG,2021-12-31,2022-04-02,2021-12-31,1.42,209594263.77,294494408.33,7935421.6,21.6367,19.9427,14.6383,13.1857,27.7848,83.1868,14.9881,13.1857,1.541,4.7005,-0.062,112.4567,3.0302,92.1708,101.8561,5.6363,33.5232,35.881,,35.881,,37.0541,,39.03,,37.3253,
1198,177207,300953.XSHE,2021-12-31,2022-04-02,2021-12-31,1.95,165981765.31,217062166.92,296332.33,15.3296,14.9494,5.5703,5.6096,17.9963,92.846,6.055,5.6096,0.6284,4.5258,1.037,119.1844,0.1627,97.5199,50.0114,-10.4046,-145.4364,154.3734,,154.3734,,19.3251,,30.6603,,30.6603,
1199,177208,002697.XSHE,2021-12-31,2022-04-02,2021-12-31,0.35,438553425.11,367756686.99,141931642.16,13.5062,12.3059,7.0451,5.1405,29.6665,96.0672,5.9291,5.1405,23.1131,1.3149,0.7743,66.7333,25.755,91.1127,112.8595,11.0832,281.816,3.2882,,3.2882,,-3.872,,-4.7595,,-4.6629,
1200,177209,600616.XSHG,2021-12-31,2022-04-02,2021-12-31,-0.02,-18660603.6,-34381774.62,11534457.2,-0.6622,-0.9619,-0.7518,-2.6276,42.6158,105.2946,-2.7933,-2.6276,22.336,20.9636,0.218,,,,117.3438,10.4902,,6.8255,,6.8255,,-323.2782,,-198.2258,,-204.9522,
1201,177210,002029.XSHE,2021-12-31,2022-04-02,2021-12-31,0.32,225247690.08,610403416.84,7757751.15,3.8555,3.7559,2.7771,7.7742,46.1676,82.6305,9.0627,7.7742,21.4817,7.2553,-3.0708,185.52599999999998,2.3579,97.4172,109.7225,15.4974,89.2219,5.521,,5.521,,29.4828,,16.1302,,10.6483,
1202,177211,600836.XSHG,2021-12-31,2022-04-02,2021-12-31,0.312,27171047.51,47755170.31,178981210.74,18.5908,2.4437,9.9811,24.9732,29.9617,94.2677,28.6026,24.9732,2.1611,15.5108,3.5591,19.750999999999998,74.0245,13.1448,411.0514,22.7074,396.1298,-62.0165,,-62.0165,,-19.1884,,-21.5806,,-12.0043,
1203,177212,002362.XSHE,2021-12-31,2022-04-02,2021-12-31,0.2213,44752555.06,66922792.15,27910151.58,3.5616,2.9465,4.9648,6.6026,49.3843,95.8517,6.8319,6.6026,24.2683,8.3537,0.4956,60.4378,25.2056,82.7297,91.51700000000001,-4.2976,-103.5994,3.736,,3.736,,-47.7706,,-43.716,,-47.9817,
1204,177213,000738.XSHE,2021-12-31,2022-04-02,2021-12-31,0.4,465947322.33,623927467.79,,5.8952,5.6332,4.4776,12.3893,28.2419,84.9901,14.4418,12.3893,0.7021,8.5468,0.0054,104.7384,,95.5566,99.9998,21.5106,143.3098,18.2534,,18.2534,,34.6837,,36.5636,,30.6725,
1205,177214,600768.XSHG,2021-12-31,2022-04-02,2021-12-31,0.03,-3320111.9,14645856.91,-8264826.65,1.587,-1.4842,0.6675,0.5837,7.0118,96.4875,1.7562,0.5837,0.1652,3.335,-0.0787,184.5101,-104.1212,-93.5211,87.4909,2.2998,65.4753,-15.7246,,-15.7246,,-3.4869,,44.1694,,160.9382,
1206,177215,601058.XSHG,2021-12-31,2022-04-02,2021-12-31,0.45,1193372397.8,1345806168.63,26054826.1,13.6821,12.4359,5.6832,7.4565,18.8691,92.5226,7.4936,7.4565,3.7458,3.1781,1.5238,97.4707,1.8869999999999998,90.8914,94.4958,4.6486,62.1687,16.8351,,16.8351,,-23.0976,,-11.7518,,-11.9679,
1207,177216,600321.XSHG,2021-12-31,2022-04-02,2021-12-31,0.0289,37947283.31,48052753.73,-813147.18,2.2707,1.9759,0.9109,3.4128,14.7368,96.1957,4.5479,3.4128,2.2438,6.9912,0.3703,82.904,-1.4029,87.0156,101.6043,17.9975,473.0831,72.6783,,72.6783,,107.415,,105.6125,,105.675,
1208,177217,601158.XSHG,2021-12-31,2022-04-02,2021-12-31,0.43,1750747301.19,1587640327.99,221448203.37,13.0022,10.9569,7.7201,28.6242,41.3701,78.1083,33.164,28.6242,2.1607,15.2923,0.5538,64.3097,8.9701,84.2696,101.2697,37.7083,172.2496,14.2159,,14.2159,,19.0,,16.8391,,17.1291,
1209,177219,301068.XSHE,2021-12-31,2022-04-06,2021-12-31,0.76,48901232.13,63758471.8,,8.6637,8.2108,4.8437,9.782,27.55,87.9128,9.2344,9.782,1.7996,6.9421,1.4521,129.039,,94.7725,105.2149,14.5912,120.7158,10.3244,,10.3244,,-49.4162,,-34.823,,-34.823,
1210,177220,688015.XSHG,2021-12-31,2022-04-08,2021-12-31,1.75,264625457.92,284881340.02,5686879.12,16.2262,14.7552,6.1594,11.4982,35.5761,88.9672,12.7658,11.4982,2.79,10.4446,0.054000000000000006,87.3062,1.7428,90.9346,80.8008,7.3655,66.7596,27.4388,,27.4388,,24.044,,23.765,,22.8941,
1211,177221,000949.XSHE,2021-12-31,2022-04-08,2021-12-31,1.0022,1413238826.21,1972874019.42,-5817932.22,27.1649,28.1223,13.6306,15.6171,33.0606,77.4283,21.4214,15.6171,0.4254,4.9413,2.1898,110.1894,-0.3249,103.5244,68.5853,22.8208,101.1038,95.2525,,95.2525,,1596.7632,,1533.3499,,1533.2125,
1212,177222,300341.XSHE,2021-12-31,2022-04-07,2021-12-31,0.349,152475339.27,256671639.75,19812855.43,15.2565,13.065999999999999,10.6617,12.9814,44.1283,82.4768,16.9854,12.9814,8.9757,11.0966,0.9403,103.7018,8.0049,85.6423,93.6504,16.0005,91.3103,23.4412,,23.4412,,33.8533,,29.2063,,28.0329,
1213,177223,688182.XSHG,2021-12-31,2022-04-07,2021-12-31,0.28,32133285.65,46431240.59,9867623.9,5.7997,2.1299,5.2409,26.2302,36.67,86.0811,26.1701,26.2302,1.2847,11.7848,-0.6579,45.973,9.7702,36.724000000000004,96.9404,21.4139,153.8472,-67.9896,,-67.9896,,-74.3898,,-67.1468,,-67.1468,
1214,177224,300171.XSHE,2021-12-31,2022-04-08,2021-12-31,1.32,760211408.75,1071771378.46,52111762.42,20.8889,19.1839,10.86,21.1374,46.1025,74.4355,24.2449,21.1374,4.6229,8.9165,-0.2024,105.1207,5.1112,91.8379,139.026,32.6525,127.726,54.833999999999996,,54.833999999999996,,85.2074,,84.0864,,78.5947,
1215,177225,300080.XSHE,2021-12-31,2022-04-07,2021-12-31,-0.0876,-264447208.87,-288699960.76,22899523.72,-3.7539,-5.3583,-2.8314,-4.8228,5.707999999999999,104.9967,-4.8872,-4.8228,0.2523,4.4242,1.9580000000000002,,,,41.2094,-4.5479,,45.4035,,45.4035,,-83.1006,,-229.5196,,-257.7679,
1216,177226,603822.XSHG,2021-12-31,2022-04-07,2021-12-31,1.3912,100087474.3,74359324.12,,11.7913,11.5637,4.5965,5.3934,14.7462,96.1195,5.4972,5.3934,0.4815,4.732,2.1018,71.3161,,98.0697,99.618,2.0395,52.558,55.772,,55.772,,154.9799,,155.4323,,174.6062,
1217,177227,300918.XSHE,2021-12-31,2022-04-08,2021-12-31,0.42,140420029.08,213148340.72,8078116.15,9.5566,8.8046,5.9359,10.2125,34.172,85.7139,12.5218,10.2125,10.4588,4.1753,0.5956,114.3812,4.3349,92.1309,103.4759,16.8721,118.1011,9.8844,,9.8844,,106.8313,,76.7069,,74.1711,
1218,177228,300984.XSHE,2021-12-31,2022-04-08,2021-12-31,1.5,52921756.35,66514790.95,631235.73,13.7201,11.5465,8.5641,7.0216,15.7443,92.5731,8.1373,7.0216,1.0013,3.537,0.3861,91.8269,0.8715,84.15700000000001,93.9007,-9.2303,-124.2819,61.3405,,61.3405,,4.7378,,8.8713,,8.8713,
1219,177229,002693.XSHE,2021-12-31,2022-04-08,2021-12-31,-0.05,-39383459.22,-56709331.13,4116717.12,-4.1702,-8.0805,-4.6315,-12.741,74.5895,117.7054,-12.0325,-12.741,59.1761,24.5226,3.0858,,,,113.0984,7.3537,,18.873,,18.873,,51.06399999999999,,48.9572,,61.8877,
1220,177230,002290.XSHE,2021-12-31,2022-04-08,2021-12-31,0.33,74568732.88,99642654.11,6764131.72,16.9167,15.3882,5.3179,3.6131,11.9164,95.6082,4.5507,3.6131,0.3106,1.8942,1.7051,99.2814,6.7396,90.9642,57.6359,4.8865,111.2645,24.5033,,24.5033,,31.0737,,48.8304,,48.8304,
1221,177231,002583.XSHE,2021-12-31,2022-04-08,2021-12-31,-0.36,-660675040.52,-583638391.25,-837553.97,-11.1599,-11.142000000000001,-4.8148,-11.4514,43.0346,110.2052,-10.8818,-11.4514,15.0971,13.6025,5.8416,,,,114.3818,12.3104,,-6.3868,,-6.3868,,-2776.1748,,-787.2196,,-794.3884,
1222,177232,300710.XSHE,2021-12-31,2022-04-07,2021-12-31,0.4574,12546912.31,22006419.33,5821883.94,4.772,1.9079,2.9947,4.1887,20.5961,96.9798,6.2064,4.1887,3.8939,7.019,0.9485,47.5713,12.5852,39.9809,82.6089,9.2486,306.2257,42.023999999999994,,42.023999999999994,,-27.8643,,-43.1174,,-48.051,
1223,177233,601218.XSHG,2021-12-31,2022-04-08,2021-12-31,0.2142,185967431.02,211138972.76,23138170.18,7.6536,6.8125,5.047,11.2045,21.9478,88.6402,10.5326,11.2045,0.8085,3.1407,2.1866,97.3487,10.6682,89.0102,97.429,5.6508,49.7439,-9.2799,,-9.2799,,-28.2772,,-11.1097,,-10.6305,
1224,177234,300507.XSHE,2021-12-31,2022-04-07,2021-12-31,0.22,74378651.0,119321216.08,21955093.06,7.183,5.4292,7.4999,15.5501,25.3574,86.0819,17.3387,15.5501,0.5143,5.732,0.6647,79.9784,14.716,75.5841,103.8107,13.4377,96.54799999999999,5.3837,,5.3837,,-5.0745,,-3.5748,,-5.6289,
1225,177235,301028.XSHE,2021-12-31,2022-04-08,2021-12-31,0.56,164861218.39,185283599.89,7928211.07,22.1167,20.1681,14.7341,20.2399,33.3268,79.257,22.8181,20.2399,2.1467,5.3349,0.0703,89.8042,3.8427,91.1896,100.0123,19.9673,96.2603,14.8652,,14.8652,,21.9605,,24.7709,,24.7709,
1226,177236,601606.XSHG,2021-12-31,2022-04-08,2021-12-31,0.19,52425266.73,87269942.8,1401174.23,5.4988,2.1122,3.4128,8.0538,23.7757,94.8552,8.5669,8.0538,1.4425,10.8893,0.1029,61.7424,0.9913,38.4121,81.062,3.7581,73.0462,6.956,,6.956,,7.897,,15.604000000000001,,16.320999999999998,
1227,177237,300831.XSHE,2021-12-31,2022-04-08,2021-12-31,0.1668,48972865.22,48607829.61,5251066.64,6.8195,6.2567,6.3109,30.0301,45.4285,72.7203,34.0561,30.0301,2.3961,11.5358,-3.9678,80.0508,8.6478,91.7473,90.1025,16.6443,61.0135,46.6109,,46.6109,,197.7082,,82.7733,,82.6585,
1228,177238,600198.XSHG,2021-12-31,2022-04-08,2021-12-31,-0.0454,-353253878.35,-103059281.74,-50577646.97,,,1.869,5.49,39.9517,107.8623,4.6076,5.49,6.9867,15.6083,5.2204,-136.0064,-66.7469,,86.806,-22.6456,,-19.4003,,-19.4003,,103.8761,,104.2543,,96.14,
1229,177239,002439.XSHE,2021-12-31,2022-04-08,2021-12-31,0.93,764220594.96,699475118.28,100002143.69,13.5611,12.0293,9.9724,19.6705,65.988,84.0522,21.3425,19.6705,25.1324,4.9027,-0.2326,74.5544,10.6589,88.7049,101.8857,7.2467,45.4401,20.2725,,20.2725,,3.7260000000000004,,6.5122,,7.1473,
1230,177240,603989.XSHG,2021-12-31,2022-04-07,2021-12-31,1.22,369445310.29,441577268.59,113653202.93,17.0783,12.9471,10.2284,15.1506,29.5616,86.3462,17.5801,15.1506,3.6452,5.0496,1.0175,77.5556,19.9613,75.8103,43.9331,8.9959,65.8858,28.5104,,28.5104,,28.2526,,27.8728,,28.0488,
1231,177241,300386.XSHE,2021-12-31,2022-04-08,2021-12-31,-0.12,-57745813.6,-68794156.48,4168726.52,-2.648,-3.1289,-2.3168,-6.0758,40.1406,108.8276,-8.7153,-6.0758,13.9817,25.1503,-2.3068,,,,112.0889,1.1443,,-13.265,,-13.265,,-208.9718,,-173.5654,,-177.9451,
1232,177242,688219.XSHG,2021-12-31,2022-04-08,2021-12-31,0.12,16911280.72,17740721.59,3729069.33,3.1915,0.9986,1.1417,1.1029,9.4386,99.63799999999999,0.6123,1.1029,1.4096,1.9280000000000002,1.3443,47.8067,10.0489,31.2879,79.24,3.9987,1104.6579,18.8466,,18.8466,,-84.5391,,-70.3363,,-70.3363,
1233,177243,601069.XSHG,2021-12-31,2022-04-07,2021-12-31,0.1156,5569862.42,19452092.0,43450789.76,4.0927,0.3102,2.6889999999999996,1.7674,7.4726,99.5322,1.6065,1.7674,0.1409,4.5489999999999995,0.7001,22.0427,49.2376,7.5789,99.8505,2.4618,526.2616,-25.148000000000003,,-25.148000000000003,,-38.49,,-5.1564,,-5.1564,
1234,177244,688636.XSHG,2021-12-31,2022-04-08,2021-12-31,2.4293,101386199.65,96101596.72,-943788.69,17.7336,16.123,11.7258,24.8126,61.0756,78.6168,26.8113,24.8126,6.6067,10.7655,0.4002,79.9186,-0.7849,90.9179,85.2245,15.0061,70.1769,38.4269,,38.4269,,26.418000000000003,,30.2978,,30.2978,
1235,177245,300070.XSHE,2021-12-31,2022-04-08,2021-12-31,0.19,538267801.97,1131890944.89,-17561315.49,2.5389,2.3408,0.9493,6.9473,29.1793,88.1462,8.6892,6.9473,2.0005,7.047000000000001,5.1765,135.5248,-2.1027,92.1994,80.3016,-17.0491,-143.8281,-0.7153,,-0.7153,,-31.3411,,-44.7137,,-48.933,
1236,177246,300828.XSHE,2021-12-31,2022-04-08,2021-12-31,0.69,71006646.24,82848216.42,3980280.68,10.0333,9.4111,9.4129,13.1769,24.7353,85.5792,14.7631,13.1769,0.7229,3.8972,0.2776,97.213,4.6704,93.79799999999999,100.1304,1.213,8.4116,55.9121,,55.9121,,20.6563,,15.1378,,15.1378,
1237,177247,605155.XSHG,2021-12-31,2022-04-08,2021-12-31,0.93,76946497.41,89826719.1,10036458.73,8.5694,7.367000000000001,7.9229,19.2285,37.0048,80.7023,21.0901,19.2285,6.653,6.5632,-0.0248,87.811,9.8112,85.9693,103.041,16.5074,85.5407,31.3974,,31.3974,,11.0106,,14.9873,,14.9873,
1238,177248,688063.XSHG,2021-12-31,2022-04-08,2021-12-31,2.04,300634040.13,369626391.79,8342042.84,11.0872,10.5421,8.454,15.3298,30.0273,82.0789,17.3864,15.3298,1.7513,3.0747,-0.6153,103.7967,2.3426,95.0832,79.5707,-16.0057,-89.3118,84.1416,,84.1416,,14.6823,,15.1903,,15.1903,
1239,177249,603109.XSHG,2021-12-31,2022-04-08,2021-12-31,1.3227,109852609.05,131813034.12,69703143.93,13.8466,7.8404,8.1511,7.959,21.701999999999998,94.5925,9.2941,7.959,8.2562,4.5983,0.3143,58.7297,31.0564,56.6232,87.7392,-5.6368,-104.2406,56.095,,56.095,,101.2656,,83.291,,83.291,
1240,177250,300528.XSHE,2021-12-31,2022-04-08,2021-12-31,-0.4573,-205706106.56,-165448701.71,6400912.91,-21.9476,-26.495,-6.73,-19.4396,59.5844,117.4631,-17.9546,-19.4396,51.7632,13.9833,8.1396,,,,172.0087,23.203000000000003,,65.862,,65.862,,55.8214,,55.4552,,56.1398,
1241,177251,300558.XSHE,2021-12-31,2022-04-07,2021-12-31,0.92,345680213.55,347555504.88,15962845.27,8.8045,7.9451,6.6005,16.9005,92.23299999999999,84.5246,17.6147,16.9005,36.2766,14.550999999999998,0.0541,89.1334,4.0938,90.2399,101.1997,23.449,151.5243,20.0821,,20.0821,,-41.8806,,-36.8541,,-36.8251,
1242,177252,300086.XSHE,2021-12-31,2022-04-07,2021-12-31,0.0244,-40878982.1,-6159820.13,59070770.56,0.7309,-2.7195,0.4168,1.2637,50.4569,100.7363,2.5566,1.2637,34.2437,11.6618,2.1673,-30.2629,290.2118,-372.0497,106.5325,1.3543,,-9.231,,-9.231,,-63.1392,,-47.1081,,17.6487,
1243,177253,300105.XSHE,2021-12-31,2022-04-08,2021-12-31,0.0098,189116.67,-197286.87,1704779.68,0.3239,0.0103,0.2592,1.0978,19.125999999999998,100.0364,0.9217,1.0978,7.5552,10.0187,-6.7170000000000005,-3.3076,28.5816,3.1798,117.5591,10.9002,,18.2155,,18.2155,,-38.012,,-39.2856,,-39.2856,
1244,177254,600396.XSHG,2021-12-31,2022-04-08,2021-12-31,-1.3037,-1915875970.47,-2177860057.55,31694605.85,-165.8264,-165.4701,-10.3342,-32.5392,-17.2117,133.1267,-32.9954,-32.5392,,3.3338,11.3186,,,,106.0412,2.1166,,-9.7739,,-9.7739,,-35977.6545,,-4002.9014,,-2449.4242,
1245,177255,603031.XSHG,2021-12-31,2022-04-08,2021-12-31,-0.46,-55589632.92,-45727938.67,-5077034.34,-8.7274,-9.4604,-2.1430000000000002,-3.0746,22.5935,102.7264,-3.1378,-3.0746,17.9731,4.5134,1.4992,,,,126.9558,2.8051,,-5.0129,,-5.0129,,-3640.5745,,-682.3485,,-678.0283,
1246,177256,601636.XSHG,2021-12-31,2022-04-08,2021-12-31,1.6125,4151647117.45,4915274186.34,2966629.72,37.1043,36.3866,23.935,28.968000000000004,50.238,66.2707,33.7184,28.968000000000004,0.8577,9.5238,0.4758,100.0739,0.0604,98.0659,84.6534,34.8132,103.2137,51.1155,,51.1155,,136.2955,,133.308,,133.3776,
1247,177257,688270.XSHG,2021-12-31,2022-04-07,2021-12-31,1.21,90368423.91,101948793.5,-7564052.43,24.0424,21.9808,21.9899,51.8648,88.4638,46.5062,50.2956,51.8648,3.2452,9.6673,-0.2077,103.1409,-7.6525,91.4251,69.2263,2.495,4.664,25.2797,,25.2797,,24.5883,,28.476,,28.476,
1248,177258,600738.XSHG,2021-12-31,2022-04-07,2021-12-31,0.21,157292454.1,222149759.51,-522238.38,8.7856,8.926,4.4865,23.9442,69.3217,65.4331,34.0013,23.9442,5.8882,18.7063,4.0832,101.8648,-0.2395,101.5979,169.7641,29.8907,86.47200000000001,7.2311,,7.2311,,42.3007,,77.566,,78.6475,
1249,177259,002142.XSHE,2021-12-31,2022-04-08,2021-12-31,3.13,19511000000.0,8675000000.0,11487000000.0,14.5918,14.5657,1.0767,37.1566,,,38.8032,37.1566,,36.95,,42.4309,56.1849,99.8209,,-84.4147,-513.5331,28.3695,,28.3695,,24.1091,,29.5521,,29.8738,
1250,177260,603810.XSHG,2021-12-31,2022-04-07,2021-12-31,0.72,99624503.09,118264777.07,12417415.16,8.3143,7.2199,5.7511,7.5571,20.0393,92.2097,8.812000000000001,7.5571,2.8545,5.9144,0.1961,89.4426,9.3912,86.8374,70.6732,3.9364,50.5297,1.608,,1.608,,-52.3595,,-51.3223,,-51.3223,
1251,177261,300876.XSHE,2021-12-31,2022-04-08,2021-12-31,0.72,55013124.34,64309332.12,6985053.34,8.8342,7.0248,8.0193,17.4375,23.0753,83.7908,19.8506,17.4375,0.6125,2.6947,-0.9082,81.7663,8.8812,79.5186,96.8171,13.8822,85.6442,7.3081,,7.3081,,-15.1851,,-13.5985,,-13.5985,
1252,177262,688065.XSHG,2021-12-31,2022-04-07,2021-12-31,1.46,574408290.59,707673809.69,16303732.24,5.7757,5.4576,4.5648,29.4288,39.0266,67.7958,33.6229,29.4288,1.9044,6.0927,-8.2952,95.6385,2.2034,94.4918,91.0307,27.0396,83.9629,46.7719,,46.7719,,41.4788,,41.401,,32.8226,
1253,177263,603444.XSHG,2021-12-31,2022-04-08,2021-12-31,20.43,1225770911.42,1701615105.64,399607677.8,35.0347,29.2439,28.0609,37.9415,84.8796,63.1609,46.1496,37.9415,27.5744,6.142,0.4937,80.0793,18.8058,83.4711,112.6928,52.3547,142.1172,68.4374,,68.4374,,36.4292,,31.6183,,40.3373,
1254,177264,002677.XSHE,2021-12-31,2022-04-08,2021-12-31,1.03,635154984.15,731736293.68,32311219.1,36.3816,34.7653,29.3191,30.7196,51.68600000000001,66.1814,35.8094,30.7196,11.2168,3.2934,-0.6906,94.5513,4.1751,95.5575,119.6295,28.5875,84.5319,22.1872,,22.1872,,21.9501,,22.2827,,22.2827,
1255,177265,688365.XSHG,2021-12-31,2022-04-08,2021-12-31,-0.15,-90311577.01,-101852475.26,2665209.42,-5.3186,-8.0676,-4.8521,-12.3913,64.1252,118.6769,-16.3503,-12.3913,32.1784,20.6573,0.2004,,,,103.6289,-6.4466,,6.9354,,6.9354,,-199.8772,,-174.1615,,-163.5526,
1256,177266,000863.XSHE,2021-12-31,2022-04-07,2021-12-31,0.1,-45509944.81,137418394.89,161833198.14,2.3957,-0.9608,0.3288,0.9159999999999999,18.7579,95.429,4.3288,0.9159999999999999,3.1185,6.5558,2.5571,100.4917,118.3458,-40.1072,38.5534,5.6921,124.5257,-38.5145,,-38.5145,,130.2844,,-86.7985,,-62.1353,
1257,177267,603668.XSHG,2021-12-31,2022-04-07,2021-12-31,0.22,73498798.99,199556055.91,-18297256.6,5.4431,4.7874,3.1216,2.4322,10.2127,96.3175,2.9768,2.4322,1.2152,2.4934,0.7776,125.7897,-11.5336,87.9534,99.1834,4.2269,114.7838,48.876000000000005,,48.876000000000005,,26.9995,,21.4634,,21.2088,
1258,177268,301229.XSHE,2021-12-31,2022-04-08,2021-12-31,0.88,50808150.99,65366252.77,247381.08,13.0949,12.6698,8.748,9.5701,24.1854,88.0875,11.2097,9.5701,1.7242,4.6726,0.1374,106.2708,0.4022,96.7534,94.4288,3.2482,27.2673,10.7129,,10.7129,,-11.4958,,-8.5566,,-8.5566,
1259,177270,300641.XSHE,2021-12-31,2022-04-07,2021-12-31,0.21,92658309.41,106725778.21,10348597.11,7.2965,6.471,5.3071,5.9383,12.9988,93.934,6.8703,5.9383,0.4624,2.0344,1.1652,88.1494,8.5474,88.686,94.6202,8.2095,135.3351,33.5191,,33.5191,,140.0891,,142.9879,,142.9879,
1260,177271,688800.XSHG,2021-12-31,2022-04-08,2021-12-31,1.23,105964959.89,122872834.02,-5037099.09,14.8745,13.8426,9.1111,12.6193,24.4894,86.3736,14.0535,12.6193,2.0607,3.2636,-0.0073,96.9006,-3.9724,93.0628,86.5098,4.2753,31.3747,47.7297,,47.7297,,51.6843,,56.9065,,54.6505,
1261,177272,600731.XSHG,2021-12-31,2022-04-07,2021-12-31,0.64,252110821.28,340585875.96,3179409.37,16.9161,15.8893,9.3035,10.6989,22.7673,87.3966,12.0606,10.6989,1.232,4.6171,0.0656,103.1214,0.9627,93.9301,85.12700000000001,4.5125,35.8039,23.7885,,23.7885,,-7.5584,,-6.5006,,-9.4444,
1262,177273,601000.XSHG,2021-12-31,2022-04-08,2021-12-31,0.3525,1663310935.38,1812454059.46,614441276.58,11.2948,8.9942,8.9072,35.4353,40.266,70.1653,42.3291,35.4353,0.0527,7.2349,-0.4673,69.9034,23.698,79.6309,108.1427,31.613000000000003,105.9607,-22.4858,,-22.4858,,9.408,,9.1635,,13.3601,
1263,177274,002935.XSHE,2021-12-31,2022-04-08,2021-12-31,0.5692,110674262.75,116105868.76,6016186.02,8.5816,8.0217,6.1796,11.3524,29.3888,88.8675,12.0145,11.3524,3.5801,6.4339,-0.0947,92.6037,4.7984,93.4756,82.6995,10.4971,94.292,13.8095,,13.8095,,14.9887,,16.7054,,16.7054,
1264,177275,300823.XSHE,2021-12-31,2022-04-07,2021-12-31,0.97,85829843.62,109653682.09,0.84,9.5294,9.0321,8.013,19.8291,45.7057,77.2106,22.1972,19.8291,7.8547,8.9018,-1.1541,102.1771,0.0,94.7815,98.3046,14.7784,64.8476,3.2139,,3.2139,,0.6582,,4.605,,0.8968,
1265,177276,002229.XSHE,2021-12-31,2022-04-08,2021-12-31,0.0185,-9597492.56,9092852.11,22918765.35,0.5428,-0.5701,0.9228,3.6597,25.3255,98.4171,3.9471,3.6597,3.4974,13.9735,0.59,40.3852,101.7919,-105.0164,193.7763,1.4612,92.3088,21.2338,,21.2338,,-55.6664,,-46.1167,,-64.1019,
1266,177277,002949.XSHE,2021-12-31,2022-04-08,2021-12-31,0.5374,76485143.05,263306798.03,18588441.98,7.4425,5.4031,4.5059,4.5387,20.881,90.8462,5.1424,4.5387,1.729,5.7034,0.386,179.0499,12.6402,72.5984,100.9184,8.2816,90.4723,51.8659,,51.8659,,-33.0599,,-31.7172,,-39.1972,
1267,177278,688588.XSHG,2021-12-31,2022-04-08,2021-12-31,0.365,107796894.39,111139698.84,53652633.18,11.8063,8.7174,10.8833,22.3628,46.0079,82.9714,26.1396,22.3628,3.9007,6.1398,8.8095,65.5261,31.6327,73.837,103.5369,19.4562,114.2557,3.5823,,3.5823,,-23.3569,,-27.2889,,-27.2753,
1268,177279,002774.XSHE,2021-12-31,2022-04-08,2021-12-31,0.8339,22282498.19,354197646.13,25246119.58,22.8612,1.8144,13.5455,14.1359,41.2544,82.1495,18.4874,14.1359,8.5597,2.3833,0.0757,96.4079,6.8717,7.9366,107.366,33.7278,188.9459,111.24,,111.24,,891.3649,,817.1604,,798.7812,
